zip_code,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,daylight,is_work_day
07310,2023-05-19,0.1796103575518711,0.11135274355536502,0.14347265810751003,0.17815529226528637,0.23756121204936578,0.20705331529256626,0.19706567863257268,0.633,0.0,0.0,0.0,0.0,35.8,1.155605392997736,1.4566316134981028,0.11699999999999999,0.4741620892439985,287.3,24.8,0.9,0.0,1.1790553267771733,1
07310,2023-05-20,0.07905197502834194,0.37821913487321246,0.24318233101162492,0.08820743138266558,0.4582530990384688,0.293397812301234,0.8728689352177227,0.903,0.3392523364485981,0.5417000000000001,0.0,0.0,15.0,-1.128876403724245,0.17793031734501866,0.9179999999999999,-3.8950453810688623,63.2,5.3,0.2,0.03,1.193712235781422,0
07310,2023-05-21,0.38072712259892855,0.27814423812901967,0.4426016768198543,0.35805101403052714,0.37549364141755515,0.46608680631856914,0.36748563029317566,0.61,0.009813084112149532,0.0833,0.0,0.0,44.4,-0.1075786593073591,-0.2662501328976255,0.547,0.3123395903435213,204.1,17.6,0.8,0.06,1.2078160538798501,0
07310,2023-05-22,0.5818438876459852,0.47162237183445893,0.4558962998737364,0.5379467357957671,0.5354952594846548,0.477599405919725,0.37923873040769973,0.601,0.0,0.0,0.0,0.0,35.7,-0.37634122362759215,0.7297908767374054,0.048,0.3932508397937592,263.8,22.8,0.9,0.1,1.221643326525368,1
07310,2023-05-23,0.16704055973642984,0.298159217477858,0.18335652726915608,0.16691180965495866,0.3920455329417377,0.24159111409603345,0.20294222868983453,0.628,0.0,0.0,0.0,0.0,45.0,-0.2688361978994993,1.4162515725669589,0.332,0.5550733386942364,277.2,24.0,0.9,0.13,1.2351940537179753,1
07310,2023-05-24,0.7201116636158372,0.21809930008250408,0.3362446923887987,0.6616250445093702,0.3258379668450071,0.37398600950932387,-0.0027370233143415427,0.507,0.0065420560747663555,0.125,0.0,0.0,50.6,0.29556518717299046,0.299070440138481,0.25,0.4741620892439985,264.1,22.8,0.8,0.16,1.248191690004762,1
07310,2023-05-25,0.2864536389831205,-0.008737132537666604,0.17006190421527392,0.27372489445307063,0.13824986290426922,0.2300785144948776,-0.2613052258338771,0.474,0.0009345794392523365,0.0417,0.0,0.0,39.3,0.13430764858085026,0.5548106993690948,0.153,0.5550733386942364,326.6,28.0,1.0,0.19,1.2610510535650936,1
07310,2023-05-26,0.5755589887382649,0.23811427943134245,0.43595436529291365,0.5323249944906037,0.3423898583691896,0.4603305065179916,-0.2965645261774502,0.405,0.0,0.0,0.0,0.0,48.3,0.24181267430894354,1.133591286048921,0.054000000000000006,0.5550733386942364,324.2,27.9,1.0,0.23,1.2733573262196043,1
07310,2023-05-27,0.7766757537853224,0.4516073924856206,0.5954898419394978,0.7122207162558445,0.5189433679604722,0.5984817017318603,-0.1496507747458959,0.40700000000000003,0.0,0.0,0.0,0.0,36.7,-0.8063613265399654,1.322031477060936,0.054000000000000006,0.5550733386942364,312.8,27.0,0.9,0.25,1.2853870534212049,0
07310,2023-05-28,0.7389663603389987,0.47162237183445893,0.6220790880472613,0.6784902684248614,0.5354952594846548,0.6215069009341713,-0.04387287371517651,0.424,0.0,0.0,0.0,0.0,39.1,-0.9138663522680582,0.6086507539439584,0.067,0.5550733386942364,312.1,27.0,1.0,0.29,1.2970019624434397,0
