date,total_length,number_of_rides,zip_code,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,daylight,is_work_day
2023-02-20,430.0,45.0,07302,61.3,45.1,51.0,61.3,41.1,49.2,37.9,0.645,0.0,0.0,0.0,0.0,29.7,14.5,1007.2,0.421,9.8,95.3,8.4,0.6,39193,0
2022-11-20,164.0,26.0,07302,37.1,29.9,34.1,32.7,21.5,26.1,10.0,0.375,0.0,0.0,0.0,0.0,33.3,19.7,1020.1,0.207,9.9,121.3,10.5,0.5,35128,0
2023-06-24,2233.0,123.0,07030,78.1,68.6,72.8,78.1,68.6,72.8,68.0,0.855,0.062,0.25,0.0,0.0,16.1,10.8,1010.9,0.7190000000000001,7.7,159.6,13.9,0.6,54333,0
2022-12-29,594.0,40.0,07310,50.5,38.9,44.6,50.5,34.1,41.4,25.9,0.479,0.0,0.0,0.0,0.0,19.7,8.9,1025.6,0.193,9.9,84.7,7.3,0.4,33419,1
2022-11-07,2743.0,116.0,07030,76.2,56.7,70.0,76.2,56.7,70.0,46.2,0.499,0.005,0.0833,0.0,0.0,26.4,10.3,1022.0,0.261,9.9,139.9,12.2,0.6,36714,1
2023-04-23,1977.0,119.0,07030,67.1,53.9,58.5,67.1,53.9,58.5,48.6,0.7340000000000001,1.415,0.5,0.0,0.0,20.8,10.5,1010.8,0.87,7.2,179.4,15.5,1.0,49086,0
2023-08-27,3452.0,164.0,07030,83.4,69.9,76.3,84.1,69.9,76.5,62.3,0.628,0.0,0.0,0.0,0.0,16.1,7.3,1013.0,0.107,9.9,0.0,0.0,0.0,47927,0
2023-08-07,720.0,83.0,07310,80.7,68.4,75.0,84.2,68.4,75.4,69.3,0.828,0.319,0.375,0.0,0.0,24.2,13.0,1011.7,0.901,8.4,166.3,14.4,1.0,50794,1
2023-01-19,205.0,33.0,07030,44.5,39.8,41.4,43.2,34.5,38.6,35.3,0.799,0.808,0.625,0.0,0.0,20.8,8.3,1012.3,0.6970000000000001,6.7,10.0,0.6,0.0,34880,1
2022-12-14,735.0,70.0,07030,38.4,30.8,33.9,37.1,22.5,27.1,17.4,0.514,0.0,0.0,0.0,0.0,23.8,12.9,1020.6,0.061,9.9,97.0,8.3,0.5,33396,1
2023-06-19,1745.0,85.0,07302,78.6,66.5,71.5,78.6,66.5,71.5,58.4,0.639,0.0,0.0,0.0,0.0,18.3,12.3,1017.2,0.191,9.9,286.8,24.8,0.9,54334,0
2022-11-24,300.0,20.0,07302,53.8,37.4,46.1,53.8,33.6,44.2,32.8,0.602,0.0,0.0,0.0,0.0,16.8,7.9,1027.2,0.184,9.9,107.5,9.2,0.5,34714,0
2022-12-13,563.0,80.0,07030,39.9,24.9,31.4,39.9,18.0,26.8,17.9,0.585,0.0,0.0,0.0,0.0,19.7,8.3,1024.3,0.01,9.9,101.6,8.8,0.5,33427,1
2023-01-17,517.0,44.0,07310,47.0,34.9,41.8,47.0,30.2,39.4,15.3,0.3429999999999999,0.0,0.0,0.0,0.0,18.3,7.1,1006.0,0.667,9.9,49.8,4.3,0.2,34682,1
2022-12-22,144.0,21.0,07030,45.3,33.9,39.6,39.9,28.2,34.4,33.4,0.792,0.214,0.4167,0.0,0.0,27.1,18.2,1024.8,0.68,8.4,17.4,1.5,0.1,33293,1
2023-02-20,541.0,43.0,07310,61.2,45.3,51.1,61.2,41.3,49.3,37.8,0.64,0.0,0.0,0.0,0.0,29.7,14.3,1007.2,0.397,9.8,95.4,8.4,0.6,39191,0
2023-09-20,944.0,70.0,07310,76.5,60.1,68.4,76.5,60.1,68.4,50.3,0.535,0.0,0.0,0.0,0.0,21.9,7.8,1020.6,0.07,9.9,231.5,20.1,0.8,44144,1
2023-07-12,2978.0,134.0,07030,90.1,74.9,82.8,89.9,74.9,82.9,61.2,0.491,0.004,0.0417,0.0,0.0,47.0,7.3,1012.9,0.1,9.9,288.6,25.0,1.0,53552,1
2023-02-14,638.0,69.0,07030,54.3,41.2,47.8,54.3,36.2,45.7,22.1,0.367,0.0,0.0,0.0,0.0,25.3,11.0,1016.0,0.015,9.9,169.3,14.7,0.7,38272,1
2023-07-02,3432.0,99.0,07030,86.1,70.8,76.8,90.8,70.8,78.0,69.3,0.7829999999999999,0.156,0.25,0.0,0.0,26.1,10.1,1011.2,0.722,7.3,169.0,14.5,0.8,54125,0
2023-07-28,622.0,76.0,07302,91.9,76.8,84.1,97.4,76.8,87.0,70.4,0.649,0.008,0.0417,0.0,0.0,19.7,10.7,1014.8,0.255,9.7,277.8,23.9,1.0,52025,1
2023-03-03,411.0,64.0,07030,45.6,36.8,40.7,45.6,32.5,36.9,26.5,0.578,0.08,0.1667,0.0,0.0,29.8,14.6,1015.0,0.4039999999999999,9.7,112.6,9.7,0.6,40932,1
2023-10-02,2771.0,104.0,07030,77.9,64.0,69.6,77.9,64.0,69.6,58.2,0.679,0.0,0.0,0.0,0.0,21.9,7.1,1021.9,0.148,9.9,211.0,18.2,0.8,42213,1
2023-03-20,537.0,65.0,07030,50.6,31.3,40.5,50.6,25.0,36.8,16.6,0.385,0.0,0.0,0.0,0.0,31.1,11.4,1024.6,0.004,9.9,239.8,20.6,0.8,43700,1
2023-07-07,2296.0,149.0,07030,86.4,74.7,79.0,91.4,74.7,80.6,70.5,0.76,0.0,0.0,0.0,0.0,19.7,7.1,1011.2,0.4379999999999999,9.7,270.0,23.3,0.9,53879,1
2023-06-26,253.0,40.0,07302,78.9,70.1,72.9,78.9,70.1,72.9,67.6,0.841,0.1,0.375,0.0,0.0,55.3,11.1,1007.8,0.527,8.7,126.2,10.8,0.5,54293,1
2023-06-23,1281.0,86.0,07030,70.9,65.0,67.6,70.9,65.0,67.6,63.4,0.863,0.032,0.125,0.0,0.0,19.7,7.8,1016.8,0.976,8.3,62.5,5.3,0.2,54342,1
2023-02-14,1665.0,36.0,07302,55.1,42.0,48.1,55.1,38.4,47.1,23.3,0.38,0.0,0.0,0.0,0.0,36.7,10.1,1016.3,0.025,9.9,169.3,14.7,0.7,38277,1
2023-07-22,1390.0,92.0,07302,85.3,70.9,78.1,83.8,70.9,77.9,58.6,0.526,0.029,0.0833,0.0,0.0,52.0,9.3,1009.0,0.109,9.9,280.7,24.3,1.0,52670,0
2023-01-17,187.0,32.0,07302,47.0,34.5,41.7,47.0,29.6,39.2,15.5,0.347,0.0,0.0,0.0,0.0,17.2,7.5,1006.0,0.7,9.9,49.8,4.3,0.2,34686,1
2022-12-23,56.0,9.0,07302,57.3,9.0,38.2,57.3,-9.7,30.3,30.6,0.75,1.048,0.5,0.1,0.0,43.6,30.0,993.1,0.8759999999999999,7.5,18.3,1.8,0.1,33306,1
2022-11-02,472.0,54.0,07302,70.6,56.4,62.5,70.6,56.4,62.5,47.1,0.594,0.0,0.0,0.0,0.0,23.0,11.0,1024.5,0.094,9.9,147.9,12.7,0.6,37410,1
2023-04-13,1097.0,59.0,07302,85.1,66.1,76.9,82.3,66.1,75.9,43.2,0.308,0.0,0.0,0.0,0.0,35.6,11.9,1010.6,0.01,9.9,279.3,24.2,0.9,47557,1
2023-03-26,827.0,54.0,07302,62.9,43.9,52.6,62.9,39.4,51.5,31.6,0.529,0.0,0.0,0.0,0.0,27.8,14.4,1011.5,0.271,8.4,255.3,21.8,0.9,44678,0
2023-05-01,818.0,60.0,07310,61.0,49.7,56.3,61.0,44.7,55.7,41.2,0.594,0.039,0.1667,0.0,0.0,36.8,17.5,992.1,0.733,9.3,204.7,17.8,0.7,50234,1
2023-09-07,487.0,65.0,07302,92.5,77.4,84.0,98.7,77.4,86.9,69.0,0.618,0.0,0.0,0.0,0.0,42.5,10.0,1009.4,0.054,9.7,232.1,20.1,0.8,46216,1
2023-10-22,787.0,49.0,07302,60.7,49.9,55.6,60.7,47.6,55.5,40.1,0.569,0.0,0.0,0.0,0.0,49.4,14.4,1004.1,0.77,9.9,119.2,10.2,0.9,39067,0
2022-12-23,122.0,15.0,07310,57.2,9.0,38.0,57.2,-8.9,30.5,30.6,0.754,1.093,0.5,0.1,0.0,43.6,30.0,993.1,0.8809999999999999,7.5,18.3,1.8,0.1,33303,1
2023-09-17,1844.0,104.0,07030,76.6,59.4,67.9,76.6,59.4,67.9,53.3,0.61,0.122,0.125,0.0,0.0,56.4,5.8,1013.6,0.278,9.4,212.3,18.4,1.0,44625,0
2023-03-29,331.0,38.0,07302,55.1,41.5,46.6,55.1,36.9,44.0,24.3,0.434,0.0,0.0,0.0,0.0,34.4,10.5,1019.9,0.053,9.9,252.5,21.9,0.9,45165,1
2023-09-14,557.0,74.0,07302,80.0,67.2,73.0,79.8,67.2,73.0,55.5,0.565,0.014,0.0833,0.0,0.0,54.7,10.3,1016.8,0.241,9.8,251.3,21.8,0.8,45105,1
2023-04-06,623.0,41.0,07302,76.7,47.4,59.2,76.7,43.7,58.4,50.0,0.745,0.0,0.0,0.0,0.0,47.2,10.2,1019.9,0.813,5.7,143.4,12.5,0.6,46452,1
2023-01-12,328.0,38.0,07030,53.8,37.0,44.6,53.8,31.9,42.2,39.5,0.825,0.183,0.3333,0.0,0.0,32.2,12.0,1017.4,1.0,8.5,16.2,1.5,0.1,34227,1
2022-12-07,118.0,24.0,07302,58.6,55.5,57.3,58.6,55.5,57.3,55.2,0.926,0.356,0.375,0.0,0.0,28.9,11.0,1020.8,0.957,4.9,15.5,1.3,0.1,33703,1
2023-10-27,1905.0,101.0,07030,74.3,61.9,67.1,74.3,61.9,67.1,53.5,0.619,0.0,0.0,0.0,0.0,9.2,7.5,1019.2,0.059,9.9,73.6,6.5,0.3,38310,1
2023-06-02,902.0,92.0,07310,86.9,64.0,74.0,86.3,64.0,73.7,57.2,0.5820000000000001,0.058,0.0417,0.0,0.0,42.5,9.1,1012.9,0.1119999999999999,9.3,287.3,24.9,1.0,53696,1
2023-04-17,1132.0,98.0,07030,66.4,53.5,58.2,66.4,53.5,58.2,47.0,0.72,0.002,0.0833,0.0,0.0,25.3,15.7,1003.1,0.86,6.8,123.0,10.7,0.8,48180,1
2022-12-05,633.0,63.0,07310,47.7,34.3,41.3,46.6,32.7,39.6,23.3,0.504,0.0,0.0,0.0,0.0,10.5,8.6,1024.6,0.134,9.9,94.3,8.2,0.5,33818,1
2023-06-22,733.0,81.0,07310,71.2,60.2,65.5,71.2,60.2,65.5,55.8,0.7140000000000001,0.002,0.0833,0.0,0.0,27.1,17.4,1021.2,0.976,9.4,97.1,8.4,0.3,54343,1
2023-01-19,80.0,13.0,07302,44.3,40.7,41.8,43.4,35.9,39.1,36.0,0.805,0.846,0.625,0.0,0.0,19.5,8.7,1012.3,0.764,6.6,10.0,0.6,0.0,34887,1
2023-10-02,1491.0,90.0,07310,78.9,65.5,70.5,78.9,65.5,70.5,58.7,0.6709999999999999,0.0,0.0,0.0,0.0,40.3,7.9,1022.0,0.139,9.9,211.0,18.2,0.8,42214,1
2023-05-28,751.0,50.0,07302,76.4,58.9,67.3,76.4,58.9,67.3,43.5,0.431,0.0,0.0,0.0,0.0,39.1,8.3,1020.6,0.072,9.9,312.1,27.0,1.0,53318,0
2023-03-31,255.0,35.0,07302,54.5,38.8,46.0,54.5,34.6,43.8,30.4,0.552,0.0,0.0,0.0,0.0,35.6,11.4,1023.2,0.639,9.9,139.1,12.0,0.6,45488,1
2023-01-05,358.0,31.0,07302,51.2,46.1,49.1,51.2,42.2,47.6,46.3,0.903,0.007,0.0417,0.0,0.0,9.2,7.5,1013.4,1.0,5.7,26.9,2.3,0.1,33739,1
2023-02-25,171.0,23.0,07310,33.2,24.5,28.8,31.8,16.9,23.6,15.9,0.583,0.0,0.0,0.1,0.0,18.3,7.4,1029.3,0.5820000000000001,9.8,68.9,6.1,0.2,39974,0
2023-08-03,728.0,88.0,07310,79.1,67.4,72.8,79.1,67.4,72.8,57.4,0.589,0.007,0.0417,0.0,0.0,39.1,15.4,1019.6,0.335,9.8,241.8,21.1,0.8,51309,1
2023-01-10,165.0,29.0,07302,41.4,36.9,39.5,40.3,31.2,35.8,25.1,0.561,0.0,0.0,0.0,0.0,15.0,8.2,1016.7,0.878,9.8,23.5,1.9,0.1,34076,1
2022-12-21,203.0,31.0,07302,40.7,27.7,33.8,40.7,21.0,32.1,20.6,0.589,0.0,0.0,0.0,0.0,9.2,6.5,1031.9,0.207,9.9,96.7,8.3,0.4,33300,1
2023-07-24,648.0,64.0,07302,84.9,74.3,78.7,86.6,74.3,79.3,64.6,0.627,0.0,0.0,0.0,0.0,36.7,9.6,1018.8,0.083,9.7,232.6,20.1,0.9,52464,1
2023-06-04,2740.0,92.0,07302,69.5,52.8,60.7,69.5,52.8,60.7,45.0,0.5760000000000001,0.007,0.0417,0.0,0.0,23.5,15.2,1016.7,0.7559999999999999,9.9,186.8,16.2,0.7,53819,0
2023-02-12,1316.0,58.0,07030,47.2,36.8,41.7,47.2,33.5,39.4,22.8,0.473,0.007,0.0417,0.0,0.0,18.4,11.0,1017.8,0.239,9.9,69.9,6.0,0.3,37974,0
2023-08-13,2559.0,107.0,07302,88.6,70.1,79.3,90.0,70.1,80.3,66.4,0.6679999999999999,0.158,0.125,0.0,0.0,36.7,11.2,1011.7,0.4479999999999999,9.7,0.0,0.0,0.0,49976,0
2022-11-12,749.0,58.0,07302,70.2,62.9,67.4,70.2,62.9,67.4,56.4,0.69,0.054,0.1667,0.0,0.0,34.7,14.6,1002.6,0.758,9.2,105.4,9.0,0.6,36068,0
2023-04-10,4041.0,132.0,07030,65.2,41.8,52.5,65.2,38.9,51.3,30.6,0.466,0.0,0.0,0.0,0.0,20.8,11.4,1029.8,0.01,9.9,277.4,23.8,0.9,47090,1
2023-08-05,1605.0,100.0,07310,85.0,71.1,77.8,85.1,71.1,77.8,62.4,0.616,0.0,0.0,0.0,0.0,10.3,8.9,1014.5,0.39,9.7,140.8,12.1,0.9,51055,0
2023-07-21,1949.0,136.0,07030,85.5,72.2,78.2,87.4,72.2,78.8,66.5,0.6890000000000001,0.105,0.2082999999999999,0.0,0.0,21.9,11.9,1008.0,0.487,9.0,255.2,22.2,1.0,52777,1
2023-03-24,1211.0,74.0,07030,58.0,44.0,49.6,58.0,39.4,48.3,31.2,0.498,0.0,0.0,0.0,0.0,27.7,9.6,1013.9,0.342,9.9,119.4,10.4,0.5,44353,1
2023-01-29,220.0,27.0,07310,52.1,42.7,47.2,52.1,40.4,45.7,30.8,0.534,0.0,0.0,0.0,0.0,27.4,9.8,1023.2,0.406,9.9,41.0,3.5,0.2,36040,0
2023-06-19,3289.0,144.0,07030,79.9,65.8,71.5,79.9,65.8,71.5,57.8,0.624,0.0,0.0,0.0,0.0,18.3,10.7,1017.0,0.159,9.9,286.8,24.8,0.9,54343,0
2023-07-14,1655.0,66.0,07302,84.6,73.7,78.8,90.4,73.7,80.7,69.8,0.742,0.054,0.1667,0.0,0.0,34.4,13.6,1011.9,0.6679999999999999,9.2,200.7,17.3,0.9,53391,1
2022-12-31,212.0,17.0,07302,54.7,49.3,52.0,54.7,47.6,51.9,48.9,0.893,0.26,0.375,0.0,0.0,12.8,6.6,1015.6,0.924,4.3,14.1,1.1,0.1,33495,0
2023-09-08,587.0,71.0,07302,89.6,74.7,78.4,99.7,74.7,80.2,69.4,0.7440000000000001,0.019,0.25,0.0,0.0,43.6,9.3,1013.7,0.421,8.9,154.9,13.2,0.8,46058,1
2023-03-06,674.0,88.0,07030,52.0,39.6,46.0,52.0,34.8,43.2,21.8,0.4,0.0,0.0,0.0,0.0,21.9,9.3,1018.3,0.208,9.9,177.3,15.3,0.6,41416,1
2023-01-26,1705.0,57.0,07030,55.3,40.6,46.0,55.3,33.9,41.5,33.7,0.636,0.48,0.2082999999999999,0.0,0.0,33.3,19.2,1002.7,0.916,9.2,37.4,3.3,0.1,35665,1
2023-09-04,2020.0,136.0,07030,87.8,73.8,80.9,92.4,73.8,82.9,67.7,0.648,0.005,0.0833,0.0,0.0,38.0,6.3,1011.3,0.177,9.8,167.5,14.6,0.9,46690,0
2023-01-21,202.0,31.0,07302,42.7,37.5,39.4,39.1,29.4,34.5,25.0,0.5589999999999999,0.0,0.0,0.0,0.0,31.1,16.0,1019.5,0.984,9.9,39.7,3.6,0.2,35098,0
2023-03-01,168.0,32.0,07302,43.6,34.5,40.2,40.5,29.0,35.2,31.1,0.708,0.008,0.0833,0.0,0.8,21.9,11.4,1018.9,0.537,9.4,134.4,11.7,0.7,40612,1
2023-10-30,324.0,44.0,07302,61.0,51.7,56.4,61.0,51.7,56.4,51.7,0.848,0.116,0.25,0.0,0.0,30.1,8.5,1010.4,0.978,8.1,41.5,3.7,0.3,37874,1
2023-08-24,594.0,70.0,07310,73.9,66.8,70.8,73.9,66.8,70.8,62.6,0.757,0.034,0.25,0.0,0.0,43.6,10.5,1017.9,0.981,9.4,0.0,0.0,0.0,48380,1
2023-09-06,1099.0,103.0,07030,92.6,76.8,84.4,96.7,76.8,87.0,69.2,0.622,0.01,0.0833,0.0,0.0,8.1,5.3,1010.5,0.099,9.6,250.5,21.5,0.8,46376,1
2023-10-16,591.0,78.0,07310,66.2,48.4,56.7,66.2,45.7,56.3,45.1,0.664,0.0,0.0,0.0,0.0,34.4,8.2,1003.7,0.384,9.9,116.7,10.0,0.8,39992,1
2022-12-22,172.0,27.0,07310,45.8,33.7,39.8,40.5,28.2,34.8,33.7,0.792,0.218,0.375,0.0,0.0,26.8,15.3,1024.7,0.7390000000000001,8.7,17.4,1.5,0.1,33297,1
2023-10-07,446.0,46.0,07030,69.5,54.6,64.3,69.5,54.6,64.3,59.6,0.85,0.22,0.4583,0.0,0.0,27.5,10.4,1006.4,0.919,7.1,56.9,5.0,0.3,41412,0
2023-02-25,235.0,32.0,07030,32.9,23.5,27.9,32.9,15.6,23.3,14.3,0.563,0.0,0.0,0.1,0.0,21.9,9.2,1029.0,0.568,9.7,68.9,6.1,0.2,39973,0
2023-09-25,30.0,6.0,07302,64.4,59.9,61.7,64.4,59.9,61.7,59.1,0.911,0.155,0.875,0.0,0.0,33.0,22.6,1017.7,1.0,4.9,28.1,2.4,0.1,43339,1
2023-09-24,84.0,17.0,07302,65.8,62.6,64.1,65.8,62.6,64.1,61.7,0.919,0.281,0.9583,0.0,0.0,30.5,20.6,1015.4,1.0,6.0,43.0,3.7,0.3,43500,0
2023-04-12,1079.0,97.0,07310,84.5,63.6,73.3,81.5,63.6,72.5,35.7,0.26,0.0,0.0,0.0,0.0,32.9,11.3,1010.6,0.067,9.9,256.6,22.3,0.9,47403,1
2023-09-29,306.0,18.0,07030,62.4,60.3,61.3,62.4,60.3,61.3,57.9,0.884,3.08,0.75,0.0,0.0,25.3,15.1,1021.2,1.0,5.5,26.6,2.2,0.1,42695,1
2023-09-30,669.0,57.0,07302,66.8,58.7,62.5,66.8,58.7,62.5,57.1,0.8270000000000001,0.009,0.125,0.0,0.0,37.9,12.3,1021.4,0.94,9.3,67.8,6.1,0.4,42535,0
2023-05-11,2865.0,132.0,07030,79.9,56.5,68.8,79.9,56.5,68.8,40.2,0.367,0.0,0.0,0.0,0.0,23.0,10.8,1018.8,0.051,9.7,290.0,25.0,0.9,51554,1
2023-02-07,139.0,24.0,07302,42.1,32.0,37.2,38.6,24.5,32.0,24.6,0.606,0.003,0.0417,0.0,0.0,44.7,14.2,1025.5,0.208,9.9,102.0,8.8,0.5,37255,1
2023-06-23,455.0,61.0,07302,70.3,65.1,67.4,70.3,65.1,67.4,63.5,0.875,0.015,0.0833,0.0,0.0,13.9,8.7,1017.0,0.973,9.1,62.5,5.3,0.2,54333,1
2023-03-10,3138.0,44.0,07310,45.0,37.0,41.1,44.9,30.3,37.1,30.8,0.6679999999999999,0.094,0.2082999999999999,0.0,0.0,41.4,9.7,1014.8,0.64,9.6,79.0,6.7,0.4,42066,1
2023-02-04,196.0,27.0,07030,26.5,5.0,15.2,18.3,-11.2,3.3,-5.6,0.3929999999999999,0.0,0.0,0.0,0.0,33.8,16.3,1033.9,0.2339999999999999,9.9,146.0,12.6,0.6,36830,0
2023-06-04,1425.0,69.0,07310,69.4,52.5,60.5,69.4,52.5,60.5,44.8,0.575,0.007,0.0417,0.0,0.0,23.1,14.7,1016.7,0.743,9.9,186.8,16.2,0.7,53823,0
2023-06-16,1146.0,103.0,07030,79.2,64.5,68.7,79.2,64.5,68.7,56.0,0.654,0.273,0.2082999999999999,0.0,0.0,46.1,8.2,1006.1,0.355,9.2,180.9,15.7,0.8,54305,1
2023-09-26,413.0,59.0,07030,60.9,57.5,59.4,60.9,57.5,59.4,53.9,0.8190000000000001,0.121,0.5,0.0,0.0,25.3,11.4,1026.4,0.953,7.3,30.0,2.4,0.1,43178,1
2023-04-09,2245.0,119.0,07030,54.3,40.8,46.4,54.3,39.0,45.0,25.6,0.4529999999999999,0.0,0.0,0.0,0.0,24.3,13.2,1032.2,0.031,9.9,279.4,24.1,0.9,46932,0
2023-10-10,1408.0,67.0,07302,64.6,54.4,58.9,64.6,54.4,58.9,47.8,0.675,0.005,0.0833,0.0,0.0,24.2,11.2,1010.0,0.634,9.7,147.8,12.7,0.7,40937,1
2023-10-09,777.0,83.0,07030,60.5,49.0,54.8,60.5,44.2,54.5,39.6,0.568,0.0,0.0,0.0,0.0,26.4,11.8,1008.4,0.3879999999999999,9.9,160.4,13.8,0.9,41094,0
2023-04-03,939.0,85.0,07030,57.4,38.2,48.1,57.4,33.7,46.7,26.6,0.4379999999999999,0.0,0.0,0.0,0.0,29.1,12.2,1019.1,0.022,9.9,253.0,21.9,0.9,45973,1
2023-04-02,712.0,51.0,07310,53.2,41.6,48.0,53.2,36.1,45.8,20.1,0.362,0.006,0.0417,0.0,0.0,39.4,10.6,1011.3,0.285,9.9,275.2,24.0,0.9,45812,0
2023-10-20,306.0,32.0,07302,64.0,60.1,61.8,64.0,60.1,61.8,58.5,0.887,0.248,0.7917000000000001,0.0,0.0,34.4,9.3,1007.3,0.929,8.4,26.8,2.3,0.2,39373,1
2023-09-27,240.0,39.0,07302,66.2,54.1,60.8,66.2,54.1,60.8,48.1,0.633,0.0,0.0,0.0,0.0,26.3,16.3,1027.0,0.7240000000000001,9.8,160.2,14.0,0.7,43017,1
2023-10-15,1994.0,49.0,07302,63.0,51.8,56.3,63.0,51.8,56.3,44.4,0.6579999999999999,0.005,0.125,0.0,0.0,27.7,9.1,1000.3,0.772,9.9,154.9,13.5,0.9,40150,0
2023-07-26,784.0,75.0,07302,86.4,68.8,77.5,89.2,68.8,78.6,65.6,0.685,0.007,0.0417,0.0,0.0,43.9,9.6,1018.6,0.053,9.6,288.5,24.8,0.9,52249,1
2023-06-02,1533.0,117.0,07030,87.9,64.9,74.4,87.3,64.9,74.1,57.5,0.581,0.127,0.0833,0.0,0.0,19.7,7.2,1012.7,0.126,9.0,287.3,24.9,1.0,53700,1
2023-03-28,456.0,63.0,07310,51.9,43.6,47.1,51.9,39.0,45.5,33.0,0.609,0.001,0.0417,0.0,0.0,43.6,9.2,1018.0,0.857,9.9,116.2,10.0,0.5,45003,1
2023-02-08,179.0,32.0,07302,55.5,38.2,46.1,55.5,33.4,43.8,29.6,0.557,0.016,0.125,0.0,0.0,41.4,9.9,1022.5,0.171,9.7,148.3,12.8,0.6,37397,1
2023-05-07,4022.0,85.0,07310,76.9,55.6,65.9,76.9,55.6,65.9,43.7,0.457,0.006,0.0833,0.0,0.0,53.8,10.8,1015.5,0.1989999999999999,9.9,278.9,23.9,0.9,51042,0
2023-05-09,721.0,71.0,07310,67.2,55.9,61.6,67.2,55.9,61.6,35.1,0.3779999999999999,0.0,0.0,0.0,0.0,40.3,11.7,1014.5,0.1159999999999999,9.9,232.6,20.0,1.0,51300,1
2023-02-02,437.0,64.0,07030,39.6,28.8,34.1,35.0,24.3,29.4,12.3,0.407,0.004,0.0417,0.0,0.0,54.1,10.9,1019.7,0.051,9.9,136.6,11.6,0.6,36559,1
2023-01-26,109.0,24.0,07302,56.4,41.0,46.4,56.4,34.0,41.4,34.1,0.636,0.475,0.1667,0.0,0.0,38.6,18.6,1002.9,0.8959999999999999,9.2,37.5,3.3,0.1,35672,1
2023-07-10,1518.0,126.0,07030,84.8,72.1,77.5,86.1,72.1,77.9,66.3,0.7120000000000001,0.026,0.0833,0.0,0.0,42.5,10.0,1007.9,0.598,9.6,212.4,18.3,0.9,53692,1
2023-08-26,1078.0,98.0,07310,85.3,73.5,77.9,86.5,73.5,78.7,68.7,0.7509999999999999,0.075,0.125,0.0,0.0,19.7,8.9,1010.2,0.541,9.1,0.0,0.0,0.0,48077,0
2023-07-07,1309.0,126.0,07310,86.1,74.5,78.8,90.9,74.5,80.3,70.8,0.7759999999999999,0.0,0.0,0.0,0.0,19.7,6.6,1011.4,0.467,9.8,270.0,23.3,0.9,53874,1
2023-03-28,135.0,28.0,07302,52.0,43.8,47.2,52.0,38.9,45.5,33.1,0.61,0.001,0.0417,0.0,0.0,43.6,9.4,1018.1,0.857,9.9,116.2,10.0,0.5,45003,1
2023-09-21,544.0,59.0,07310,74.0,60.7,67.4,74.0,60.7,67.4,51.6,0.579,0.0,0.0,0.0,0.0,47.2,10.4,1024.4,0.068,9.8,232.8,20.1,0.8,43983,1
2023-02-15,270.0,38.0,07302,65.0,45.6,54.6,65.0,43.2,53.9,35.2,0.486,0.007,0.0417,0.0,0.0,45.8,13.0,1017.3,0.156,9.9,100.5,8.5,0.5,38427,1
2023-10-21,746.0,41.0,07310,65.7,57.8,60.8,65.7,57.8,60.8,53.3,0.78,0.116,0.25,0.0,0.0,34.4,14.2,993.5,0.818,8.6,51.7,4.6,0.3,39218,0
2023-01-26,391.0,51.0,07310,56.3,41.0,46.4,56.3,34.1,41.6,34.1,0.637,0.48,0.1667,0.0,0.0,38.6,18.3,1002.8,0.902,9.2,37.4,3.3,0.1,35669,1
2023-10-10,702.0,84.0,07310,64.4,54.3,58.7,64.4,54.3,58.7,47.6,0.6729999999999999,0.007,0.0833,0.0,0.0,24.2,10.6,1009.9,0.631,9.7,147.8,12.7,0.7,40936,1
2022-12-03,417.0,34.0,07310,58.1,46.1,52.7,58.1,42.4,52.0,44.5,0.748,0.455,0.3333,0.0,0.0,35.4,18.3,1020.0,0.7809999999999999,8.6,7.5,0.7,0.0,33951,0
2023-04-15,28316.0,112.0,07030,74.0,59.8,67.2,74.0,59.8,67.2,57.4,0.725,0.042,0.0833,0.0,0.0,26.5,13.6,1011.9,0.626,9.2,168.4,14.5,0.8,47872,0
2023-08-28,1126.0,89.0,07310,75.6,71.2,72.8,75.6,71.2,72.8,65.1,0.769,0.0,0.0,0.0,0.0,51.7,8.7,1017.1,0.816,9.8,0.0,0.0,0.0,47773,1
2023-10-22,828.0,67.0,07030,57.9,49.0,54.4,57.9,45.1,54.2,39.3,0.575,0.0,0.0,0.0,0.0,41.2,12.4,1003.8,0.8320000000000001,9.9,119.2,10.2,0.9,39064,0
2023-06-25,4327.0,177.0,07030,82.6,70.2,75.6,85.6,70.2,76.1,67.7,0.7709999999999999,0.019,0.1667,0.0,0.0,31.1,9.6,1009.5,0.214,9.7,220.6,19.0,1.0,54319,0
2023-02-11,459.0,35.0,07302,48.1,37.9,42.6,45.0,31.7,38.7,20.2,0.411,0.0,0.0,0.0,0.0,31.0,11.8,1023.8,0.125,9.9,159.8,13.6,0.6,37831,0
2023-03-25,321.0,31.0,07310,47.3,42.9,44.1,42.9,35.1,37.8,35.9,0.745,0.051,0.3333,0.0,0.0,29.8,18.3,1013.8,0.7959999999999999,8.1,16.1,1.4,0.1,44515,0
2023-01-08,370.0,32.0,07310,41.3,33.7,37.5,40.1,28.1,33.9,22.2,0.542,0.0,0.0,0.0,0.0,16.1,8.9,1024.4,0.2,9.9,86.4,7.4,0.4,33927,0
